Wall time,Step,Value
1624895559.03568,61,0.431149423122406
1624895608.093676,62,0.43073657155036926
1624895657.319887,63,0.4297998249530792
1624895706.390396,64,0.42924681305885315
1624895755.43387,65,0.4286688268184662
1624895804.76358,66,0.4279947280883789
1624895853.629145,67,0.42761802673339844
1624895902.806909,68,0.4267514944076538
1624895952.140004,69,0.42620930075645447
1624896001.271661,70,0.4256880581378937
1624896050.044402,71,0.42524537444114685
1624896099.212342,72,0.4244857728481293
1624896148.411195,73,0.42397341132164
1624896197.639779,74,0.4233117699623108
1624896246.82662,75,0.4226316213607788
1624896296.846278,76,0.4221815764904022
1624896345.983442,77,0.42157474160194397
1624896395.060031,78,0.4209856688976288
1624896444.206268,79,0.42066600918769836
1624896493.739658,80,0.41981229186058044
1624896543.128616,81,0.4196052551269531
1624896592.946748,82,0.4188190996646881
1624896642.992822,83,0.41850969195365906
1624896692.36832,84,0.41777658462524414
1624896741.944663,85,0.417322039604187
1624896791.240434,86,0.41669920086860657
1624896840.310967,87,0.4163154661655426
1624896890.891829,88,0.41567128896713257
1624896941.214407,89,0.41504746675491333
1624896992.054851,90,0.41471749544143677
1624897041.832672,91,0.41420239210128784
1624897090.886055,92,0.4135698676109314
1624897140.410593,93,0.41306331753730774
1624897190.647599,94,0.4125722646713257
1624897240.247499,95,0.41219282150268555
1624897290.474722,96,0.4117448329925537
1624897340.972153,97,0.41095268726348877
1624897390.626263,98,0.4107655882835388
1624897440.004191,99,0.4102860391139984
1624897489.516233,100,0.4095947742462158
1624897538.600386,101,0.4090551733970642
1624897588.135887,102,0.40864473581314087
1624897637.553953,103,0.40811723470687866
1624897686.975395,104,0.4075586795806885
1624897736.072696,105,0.4073774516582489
1624897785.387649,106,0.4066695272922516
1624897835.38403,107,0.4062376916408539
1624897884.902766,108,0.40569987893104553
1624897934.064851,109,0.40521079301834106
1624897983.467422,110,0.4047468304634094
1624898033.388575,111,0.4042145311832428
1624898082.961674,112,0.4040771424770355
1624898132.227407,113,0.4035780429840088
1624898181.541532,114,0.4029114842414856
1624898230.580344,115,0.4025976359844208
1624898279.759142,116,0.40223538875579834
1624898328.990691,117,0.40163713693618774
1624898378.62516,118,0.4013786315917969
1624898427.564216,119,0.40073859691619873
1624898476.671481,120,0.4005906283855438
1624898526.35686,121,0.39975985884666443
1624898575.49092,122,0.39954879879951477
1624898624.461107,123,0.39893805980682373
1624898673.621051,124,0.39878568053245544
1624898722.799164,125,0.3979751169681549
1624898772.394992,126,0.39743363857269287
1624898821.515595,127,0.396616131067276
1624898870.959555,128,0.396078497171402
1624898920.225435,129,0.39564982056617737
1624898969.820958,130,0.3956942558288574
1624899019.143677,131,0.3950295150279999
1624899068.603739,132,0.3945057988166809
1624899118.229239,133,0.3939681947231293
1624899168.029065,134,0.3933778703212738
1624899217.595394,135,0.39329615235328674
1624899267.307935,136,0.3929995596408844
1624899317.156802,137,0.3924552798271179
1624899366.201134,138,0.39232712984085083
1624899415.543883,139,0.39158734679222107
1624899465.302484,140,0.3911857008934021
1624899514.898794,141,0.39085566997528076
1624899564.29989,142,0.3900776207447052
1624899613.853915,143,0.38970836997032166
1624899663.291501,144,0.3893565535545349
1624899712.388329,145,0.38890525698661804
1624899762.187087,146,0.3890496492385864
1624899811.992808,147,0.3884759545326233
1624899861.382108,148,0.38784024119377136
1624899911.230163,149,0.38753846287727356
1624899960.295,150,0.3873755633831024
1624900009.293569,151,0.3871380388736725
1624900059.146829,152,0.38648736476898193
1624900108.428467,153,0.385749876499176
1624900157.769398,154,0.3854891061782837
1624900206.767741,155,0.3852812349796295
1624900256.319087,156,0.38481929898262024
1624900305.828306,157,0.38420671224594116
1624900354.892352,158,0.3841749429702759
1624900404.911962,159,0.3835388720035553
1624900454.240308,160,0.38327986001968384
1624900504.06923,161,0.3826250433921814
1624900553.797706,162,0.381997287273407
1624900603.173828,163,0.38184142112731934
1624900652.721716,164,0.381818562746048
1624900702.088815,165,0.3809370696544647
1624900751.571993,166,0.38055384159088135
1624900801.7948,167,0.38027140498161316
1624900852.184073,168,0.3801012337207794
1624900901.702636,169,0.3793635964393616
1624900952.438387,170,0.37923067808151245
1624901002.84707,171,0.37885913252830505
1624901053.341879,172,0.3782907724380493
1624901103.209376,173,0.3781711459159851
1624901152.305973,174,0.3777454197406769
1624901201.705686,175,0.3776668310165405
1624901250.89071,176,0.37663692235946655
1624901300.537958,177,0.3764519691467285
1624901349.460077,178,0.37608852982521057
1624901398.920179,179,0.37588047981262207
1624901449.047096,180,0.37523844838142395
1624901498.585782,181,0.3748253583908081
1624901548.377068,182,0.3746757507324219
1624901597.808765,183,0.37389570474624634
1624901647.241356,184,0.37395787239074707
1624901696.605413,185,0.37326541543006897
1624901745.797339,186,0.37280863523483276
1624901795.109815,187,0.3722386062145233
1624901844.326551,188,0.3721262216567993
1624901894.434049,189,0.3720582127571106
1624901943.568569,190,0.3710132837295532
1624901993.037642,191,0.3711482584476471
1624902042.147681,192,0.3706893026828766
1624902091.879723,193,0.37041032314300537
1624902141.404888,194,0.36982396245002747
1624902190.474229,195,0.3696846663951874
1624902239.333329,196,0.36912471055984497
1624902289.071669,197,0.3689078688621521
1624902338.138207,198,0.3685193657875061
1624902387.1458,199,0.36763328313827515
1624902436.490148,200,0.36769646406173706
1624902485.565303,201,0.3672734498977661
1624902534.623953,202,0.3669002652168274
1624902584.559058,203,0.366808146238327
1624902634.351759,204,0.3663822114467621
1624902683.685258,205,0.3659479320049286
1624902732.922972,206,0.365658164024353
1624902782.50065,207,0.3654281198978424
1624902831.841724,208,0.36492088437080383
1624902881.330311,209,0.36453691124916077
1624902930.655517,210,0.3643263876438141
1624902980.310732,211,0.363682359457016
1624903029.582517,212,0.36361411213874817
1624903079.395423,213,0.36309143900871277
1624903128.659063,214,0.36307492852211
1624903177.799763,215,0.3627157211303711
1624903227.077564,216,0.3622739613056183
1624903276.525008,217,0.36179715394973755
1624903325.43675,218,0.36136001348495483
1624903374.328929,219,0.3611032962799072
1624903423.26094,220,0.3609950542449951
1624903472.529726,221,0.3605586886405945
1624903522.326523,222,0.3600890636444092
1624903571.290956,223,0.3599132001399994
1624903620.55256,224,0.359321266412735
1624903669.769366,225,0.35925373435020447
1624903718.966318,226,0.35885822772979736
1624903768.796629,227,0.35869160294532776
1624903818.210797,228,0.35820767283439636
1624903867.316329,229,0.35761165618896484
1624903916.629397,230,0.35717344284057617
1624903966.008233,231,0.35759201645851135
1624904015.395077,232,0.35695549845695496
1624904064.842237,233,0.35654014348983765
1624904114.266155,234,0.3560444414615631
1624904163.721622,235,0.3559032380580902
1624904213.153422,236,0.3562828004360199
1624904263.10079,237,0.35522565245628357
1624904312.740749,238,0.3549741208553314
1624904361.912447,239,0.35457077622413635
1624904411.356128,240,0.35433441400527954
1624904460.436362,241,0.3541374206542969
1624904509.845911,242,0.35359057784080505
1624904558.939271,243,0.35329222679138184
1624904608.093663,244,0.3528235852718353
1624904657.70099,245,0.3531864583492279
1624904706.756619,246,0.35275182127952576
1624904755.553292,247,0.3522920310497284
1624904804.607875,248,0.35196447372436523
1624904853.607436,249,0.3515302240848541
1624904902.870073,250,0.35132694244384766
1624904952.056841,251,0.35105910897254944
1624905001.390184,252,0.35044801235198975
1624905050.679487,253,0.35069993138313293
1624905099.863018,254,0.3500152826309204
1624905148.909935,255,0.35006171464920044
1624905198.580418,256,0.3495136797428131
1624905247.711027,257,0.3489081859588623
1624905296.849189,258,0.3496670722961426
1624905346.365674,259,0.3488571345806122
1624905395.757707,260,0.3489242494106293
1624905444.748954,261,0.34824979305267334
1624905493.838849,262,0.34778639674186707
1624905543.073602,263,0.3481341004371643
1624905592.227727,264,0.3474392890930176
1624905641.592397,265,0.3467088043689728
1624905691.006256,266,0.3469257950782776
1624905739.775665,267,0.34667301177978516
1624905788.751534,268,0.3464968204498291
1624905838.104083,269,0.3460140824317932
1624905887.230007,270,0.34559324383735657
1624905936.621035,271,0.3454247713088989
1624905986.199551,272,0.3450089991092682
1624906035.375704,273,0.34499824047088623
1624906084.810528,274,0.3447602689266205
1624906134.588074,275,0.3445405662059784
1624906184.643359,276,0.3439052999019623
1624906233.979839,277,0.34338682889938354
1624906283.273978,278,0.34309762716293335
1624906332.832436,279,0.3429569900035858
1624906382.000557,280,0.3433353900909424
1624906431.30091,281,0.34278982877731323
1624906480.494747,282,0.3427945375442505
1624906529.720248,283,0.34195226430892944
1624906578.832346,284,0.34169524908065796
1624906628.19474,285,0.3416305482387543
1624906677.075576,286,0.34121173620224
1624906726.964145,287,0.34071066975593567
1624906776.055844,288,0.3406238853931427
1624906825.677024,289,0.34057971835136414
1624906875.206396,290,0.339946448802948
1624906924.420509,291,0.34013187885284424
1624906973.510642,292,0.3401219844818115
1624907022.639616,293,0.33927011489868164
1624907072.021512,294,0.3396383225917816
1624907121.067116,295,0.33863282203674316
1624907170.03543,296,0.33851778507232666
1624907219.111562,297,0.33812499046325684
1624907268.284742,298,0.33802884817123413
1624907317.827866,299,0.3378179967403412
1624907367.406705,300,0.3379151523113251
1624907416.392781,301,0.3371385335922241
1624907465.687467,302,0.3369368314743042
1624907515.586608,303,0.3364618420600891
1624907564.842083,304,0.33622580766677856
1624907613.994893,305,0.33626890182495117
1624907663.135212,306,0.33546650409698486
1624907712.069152,307,0.3352261781692505
1624907761.475137,308,0.3354172110557556
1624907810.4618,309,0.3354667127132416
1624907859.916484,310,0.3349894881248474
1624907909.346921,311,0.33490580320358276
1624907958.530053,312,0.33437490463256836
1624908008.233808,313,0.33438006043434143
1624908057.359826,314,0.3340221047401428
1624908106.881234,315,0.33377528190612793
1624908157.330333,316,0.33331966400146484
1624908206.816821,317,0.3331625759601593
1624908256.110137,318,0.33310824632644653
1624908305.490693,319,0.33285707235336304
1624908354.440281,320,0.33253222703933716
1624908403.783223,321,0.33214861154556274
1624908452.997702,322,0.3313746154308319
1624908502.014731,323,0.33194294571876526
1624908551.446369,324,0.3311663866043091
1624908600.772657,325,0.3313295841217041
1624908650.088295,326,0.3310951590538025
1624908699.778179,327,0.330237478017807
1624908749.006403,328,0.33044156432151794
1624908797.934572,329,0.3303571343421936
1624908847.253123,330,0.3298478424549103
1624908896.516845,331,0.32922622561454773
1624908945.150762,332,0.32959336042404175
1624908994.654641,333,0.32932376861572266
1624909043.511279,334,0.32845479249954224
1624909092.672874,335,0.3286401927471161
1624909141.699702,336,0.3282988667488098
1624909190.722081,337,0.3284209668636322
1624909239.966457,338,0.32792478799819946
1624909289.965214,339,0.3277827203273773
1624909339.126512,340,0.3273615539073944
1624909388.31407,341,0.32737332582473755
1624909437.531049,342,0.3266341984272003
1624909486.604457,343,0.32689085602760315
1624909535.795826,344,0.3263556957244873
1624909584.981032,345,0.3259170353412628
1624909634.42041,346,0.3260554075241089
1624909683.823776,347,0.32559457421302795
1624909733.265362,348,0.3256482183933258
1624909782.55061,349,0.3253815174102783
1624909831.971759,350,0.32516977190971375
1624909881.152624,351,0.3245726525783539
1624909930.370505,352,0.3247803747653961
1624909979.707212,353,0.3244040608406067
1624910029.595583,354,0.3243519365787506
1624910079.203584,355,0.3236156404018402
1624910128.773587,356,0.32356321811676025
1624910178.513424,357,0.323085218667984
1624910228.065916,358,0.32329460978507996
1624910278.21504,359,0.3226420283317566
1624910327.507515,360,0.32249152660369873
1624910377.19064,361,0.3223227262496948
1624910426.665111,362,0.3222457766532898
1624910476.396285,363,0.3223944902420044
1624910526.434579,364,0.32158979773521423
1624910575.666321,365,0.32200512290000916
1624910625.171371,366,0.32133758068084717
1624910674.701348,367,0.3208574950695038
1624910723.696446,368,0.320153146982193
1624910772.86803,369,0.3206700384616852
1624910822.188805,370,0.32024791836738586
1624910871.328703,371,0.32023686170578003
1624910920.413332,372,0.3206285834312439
1624910969.686698,373,0.3194774091243744
1624911019.154768,374,0.32014819979667664
1624911068.600647,375,0.3199194371700287
1624911117.893841,376,0.3190348446369171
1624911167.04773,377,0.31932705640792847
1624911216.176378,378,0.31927770376205444
1624911265.438609,379,0.31856611371040344
1624911314.539221,380,0.3181458115577698
1624911363.487115,381,0.3179972767829895
1624911412.938022,382,0.31842994689941406
1624911462.649677,383,0.31769606471061707
1624911511.706123,384,0.31772857904434204
1624911560.787918,385,0.31724268198013306
1624911609.995039,386,0.3168056607246399
1624911659.380613,387,0.3166481852531433
1624911708.633998,388,0.31689390540122986
1624911757.714324,389,0.31700989603996277
1624911807.067513,390,0.3163635730743408
1624911856.526581,391,0.31612154841423035
1624911905.669314,392,0.3159482777118683
1624911955.074784,393,0.3157174289226532
1624912004.406234,394,0.3155786395072937
1624912053.744631,395,0.3151666224002838
1624912102.758102,396,0.3151080310344696
1624912152.012465,397,0.3151692748069763
1624912201.060923,398,0.3147757947444916
1624912250.329666,399,0.3145394027233124
1624912299.526753,400,0.3144717812538147
1624912349.465925,401,0.3140315115451813
1624912398.666105,402,0.3139549791812897
1624912447.958985,403,0.3137730360031128
1624912497.029124,404,0.3131309151649475
1624912546.382741,405,0.3132753372192383
1624912596.157754,406,0.3134646415710449
1624912645.395693,407,0.31265801191329956
1624912694.817111,408,0.31267082691192627
1624912743.916195,409,0.3120797872543335
1624912793.044308,410,0.3124364912509918
1624912841.951384,411,0.31168001890182495
1624912891.347093,412,0.311836302280426
1624912940.723839,413,0.31105130910873413
1624912989.783133,414,0.3116597533226013
1624913038.782517,415,0.31081268191337585
1624913088.072701,416,0.3108157515525818
1624913137.518424,417,0.3110067546367645
1624913186.289319,418,0.3108407258987427
1624913236.451358,419,0.31059882044792175
1624913286.154821,420,0.30981799960136414
1624913335.369062,421,0.3101750314235687
1624913385.087998,422,0.30963078141212463
1624913434.170152,423,0.3097274601459503
1624913483.509101,424,0.309535413980484
1624913532.959749,425,0.30969706177711487
1624913582.416352,426,0.3090522587299347
1624913631.496446,427,0.309536874294281
1624913680.713094,428,0.309054434299469
1624913730.172181,429,0.3083055317401886
1624913779.212384,430,0.30784130096435547
1624913828.101665,431,0.3081912696361542
1624913877.359279,432,0.30784478783607483
1624913926.911674,433,0.3077852129936218
1624913976.301061,434,0.3074054718017578
1624914026.352444,435,0.30764296650886536
1624914075.648023,436,0.30759376287460327
1624914124.764639,437,0.30670443177223206
1624914174.577102,438,0.3065017759799957
1624914223.744443,439,0.30715349316596985
1624914272.639106,440,0.3063429296016693
1624914321.876953,441,0.3060671091079712
1624914371.295271,442,0.30603843927383423
1624914420.817856,443,0.3054924011230469
1624914469.926225,444,0.30603188276290894
1624914519.372865,445,0.30571407079696655
1624914569.13388,446,0.3054949641227722
1624914618.066435,447,0.30532723665237427
1624914667.128192,448,0.304744690656662
1624914716.127853,449,0.30436646938323975
1624914765.53785,450,0.3043171465396881
1624914815.175674,451,0.3042382597923279
1624914864.507409,452,0.30429643392562866
1624914913.652929,453,0.3037848174571991
