Wall time,Step,Value
1624960653.088599,60,0.4425000846385956
1624960684.071596,61,0.4418438673019409
1624960714.7193,62,0.44132789969444275
1624960745.22082,63,0.4407072365283966
1624960775.703227,64,0.43991830945014954
1624960806.262876,65,0.4395616948604584
1624960836.916433,66,0.43878108263015747
1624960868.187123,67,0.4382873773574829
1624960897.956164,68,0.4377315938472748
1624960929.351363,69,0.4371700584888458
1624960960.33193,70,0.43632403016090393
1624960991.051779,71,0.43599897623062134
1624961020.926261,72,0.43557125329971313
1624961051.611598,73,0.4348885416984558
1624961082.709739,74,0.43425869941711426
1624961113.160614,75,0.4336062967777252
1624961143.89644,76,0.4332748353481293
1624961174.591539,77,0.4324836730957031
1624961205.361107,78,0.43199968338012695
1624961235.693895,79,0.4312914311885834
1624961266.869722,80,0.4307977557182312
1624961297.295819,81,0.4305270314216614
1624961327.959225,82,0.4297656714916229
1624961358.503038,83,0.4294729232788086
1624961389.53866,84,0.4289276897907257
1624961420.330008,85,0.4285130202770233
1624961451.139784,86,0.4280589520931244
1624961482.015471,87,0.4274580478668213
1624961512.297049,88,0.4268907904624939
1624961543.823673,89,0.4263383150100708
1624961574.315836,90,0.42617303133010864
1624961605.156291,91,0.4253588318824768
1624961636.404465,92,0.42496025562286377
1624961667.462925,93,0.4246271252632141
1624961698.097327,94,0.42408332228660583
1624961729.045365,95,0.42364418506622314
1624961759.433463,96,0.4230957329273224
1624961789.690342,97,0.42255112528800964
1624961820.660337,98,0.4222545623779297
1624961850.283927,99,0.4216231107711792
1624961881.575043,100,0.4213615357875824
1624961911.184912,101,0.4207935333251953
1624961942.163025,102,0.4204849302768707
1624961973.348234,103,0.4200822114944458
1624962003.672581,104,0.4194873571395874
1624962034.751882,105,0.41929149627685547
1624962064.961467,106,0.4186322093009949
1624962094.756696,107,0.41826966404914856
1624962125.809522,108,0.417810320854187
1624962156.854085,109,0.41752293705940247
1624962186.830235,110,0.417257159948349
1624962217.442462,111,0.41659125685691833
1624962248.078923,112,0.4161061644554138
1624962278.670565,113,0.415757417678833
1624962309.515161,114,0.41555407643318176
1624962340.216248,115,0.4149271547794342
1624962371.153739,116,0.41464918851852417
1624962402.743449,117,0.4143468737602234
1624962433.365664,118,0.41383180022239685
1624962464.10225,119,0.4136884808540344
1624962494.580729,120,0.4132182002067566
1624962525.776205,121,0.41237059235572815
1624962557.318074,122,0.41238662600517273
1624962587.439294,123,0.41179803013801575
1624962617.89015,124,0.41159725189208984
1624962649.154975,125,0.41108202934265137
1624962679.759915,126,0.4109066128730774
1624962710.804797,127,0.41055333614349365
1624962741.54844,128,0.40988731384277344
1624962772.133663,129,0.40956199169158936
1624962802.453083,130,0.4091223478317261
1624962833.540185,131,0.4089071750640869
1624962864.675779,132,0.40872037410736084
1624962895.335609,133,0.4084259569644928
1624962926.438564,134,0.40777766704559326
1624962957.469104,135,0.4074053168296814
1624962988.590625,136,0.4072451889514923
1624963018.835131,137,0.4067823588848114
1624963049.324193,138,0.4066498279571533
1624963079.765957,139,0.4062333106994629
1624963111.159611,140,0.40582019090652466
1624963141.942274,141,0.40538468956947327
1624963173.120268,142,0.4051707088947296
1624963203.451104,143,0.404661625623703
1624963234.350757,144,0.40443989634513855
1624963265.323069,145,0.40431126952171326
1624963296.112732,146,0.4038187265396118
1624963326.498543,147,0.4034290313720703
1624963356.829576,148,0.4031137526035309
1624963388.015292,149,0.40266892313957214
1624963418.394461,150,0.4021087884902954
1624963449.168757,151,0.40205395221710205
1624963480.580825,152,0.40174955129623413
1624963511.111373,153,0.40115970373153687
1624963541.922297,154,0.40126657485961914
1624963572.456653,155,0.4007158875465393
1624963603.407665,156,0.4004049599170685
1624963633.506958,157,0.3998992443084717
1624963664.504558,158,0.39959385991096497
1624963694.924285,159,0.3992854952812195
1624963725.641742,160,0.39906612038612366
1624963756.371305,161,0.3987284302711487
1624963788.087265,162,0.39864784479141235
1624963818.886376,163,0.3981519937515259
1624963850.042103,164,0.397639662027359
1624963881.184039,165,0.3976203203201294
1624963912.019738,166,0.3972630500793457
1624963942.616634,167,0.3967720866203308
1624963973.470182,168,0.3966746926307678
1624964004.442569,169,0.39610305428504944
1624964034.781369,170,0.3960462212562561
1624964066.072644,171,0.39583972096443176
1624964096.681115,172,0.39543649554252625
1624964127.550231,173,0.3947354555130005
1624964158.837664,174,0.3946007192134857
1624964189.476422,175,0.39446309208869934
1624964220.913307,176,0.39426106214523315
1624964251.204214,177,0.39397603273391724
1624964281.4518,178,0.3935013711452484
1624964312.280879,179,0.39293214678764343
1624964343.369802,180,0.392619252204895
1624964373.981313,181,0.39248207211494446
1624964405.074732,182,0.3921270966529846
1624964435.84104,183,0.3918391466140747
1624964466.507629,184,0.39156201481819153
1624964496.970132,185,0.39136406779289246
1624964527.299453,186,0.39091119170188904
1624964558.017728,187,0.390468031167984
1624964588.291773,188,0.3902812898159027
1624964619.042508,189,0.39004895091056824
1624964649.273498,190,0.3896486759185791
1624964678.955635,191,0.3894732892513275
1624964709.472194,192,0.38918063044548035
1624964740.564816,193,0.3891203701496124
1624964771.120645,194,0.38896721601486206
1624964801.624962,195,0.38844430446624756
1624964832.23491,196,0.3879263699054718
1624964862.454424,197,0.38777220249176025
1624964893.686705,198,0.3872659504413605
1624964924.66252,199,0.38710975646972656
1624964955.447337,200,0.3865620791912079
1624964985.917594,201,0.38671231269836426
1624965016.669769,202,0.3866114020347595
1624965047.947546,203,0.38587120175361633
1624965078.948487,204,0.38572782278060913
1624965110.119792,205,0.3856324553489685
1624965139.691778,206,0.38525277376174927
1624965170.071215,207,0.38488125801086426
1624965200.997047,208,0.3847496509552002
1624965231.731591,209,0.3841421902179718
1624965262.452355,210,0.3839949369430542
1624965293.047657,211,0.3838822841644287
1624965323.57788,212,0.3836100995540619
1624965354.895372,213,0.3832935094833374
1624965385.905439,214,0.383261114358902
1624965415.739548,215,0.3829619586467743
1624965446.85527,216,0.3826998472213745
1624965477.810777,217,0.38219574093818665
1624965508.268257,218,0.38215965032577515
1624965539.135614,219,0.3819217085838318
1624965569.911112,220,0.38153916597366333
1624965600.420827,221,0.38102564215660095
1624965631.534577,222,0.38088172674179077
1624965662.373533,223,0.3807627558708191
1624965693.568697,224,0.38040605187416077
1624965724.409054,225,0.3801872134208679
1624965755.371854,226,0.38000598549842834
1624965785.684333,227,0.37954550981521606
1624965815.646129,228,0.3792322278022766
1624965846.824702,229,0.3789534568786621
1624965877.427452,230,0.37846893072128296
1624965908.178318,231,0.37861618399620056
1624965938.447264,232,0.37811222672462463
1624965968.875467,233,0.37762826681137085
1624965999.41237,234,0.37741199135780334
1624966030.523722,235,0.3773253262042999
1624966060.442078,236,0.37703534960746765
1624966091.417478,237,0.37708109617233276
1624966122.118965,238,0.37653496861457825
1624966152.533283,239,0.3763475716114044
1624966183.100162,240,0.3760647177696228
1624966213.221221,241,0.3758314847946167
1624966243.462683,242,0.3755533993244171
1624966273.517387,243,0.37512892484664917
1624966304.161311,244,0.37532904744148254
1624966335.147312,245,0.3747307360172272
1624966364.796212,246,0.37465643882751465
1624966395.877047,247,0.374257892370224
1624966426.145848,248,0.37373241782188416
1624966456.47398,249,0.373574823141098
1624966487.407521,250,0.37346702814102173
1624966517.775346,251,0.37305885553359985
1624966548.361427,252,0.373126357793808
1624966578.635849,253,0.37288549542427063
1624966609.305801,254,0.37289726734161377
1624966639.356989,255,0.37248003482818604
1624966669.572691,256,0.3716701567173004
1624966700.592898,257,0.3720093369483948
1624966731.391905,258,0.3718642592430115
1624966762.370612,259,0.37116092443466187
1624966792.915206,260,0.3711726665496826
1624966823.853112,261,0.3707987368106842
1624966854.406019,262,0.37074771523475647
1624966885.490736,263,0.3704228103160858
1624966916.21289,264,0.3700724244117737
1624966947.452954,265,0.3697742223739624
1624966978.527154,266,0.3698669672012329
1624967009.644209,267,0.3691679835319519
1624967040.343217,268,0.36893120408058167
1624967071.02755,269,0.36861878633499146
1624967101.825545,270,0.3688233494758606
1624967132.627042,271,0.36854952573776245
1624967163.714822,272,0.3679908812046051
1624967194.555562,273,0.36783289909362793
1624967224.365455,274,0.3675921857357025
1624967255.38235,275,0.36742234230041504
1624967286.917512,276,0.3674701750278473
1624967317.521773,277,0.36696505546569824
1624967348.579956,278,0.3667730987071991
1624967379.286915,279,0.36679646372795105
1624967410.4622,280,0.3665125370025635
1624967441.112557,281,0.36634209752082825
1624967471.849404,282,0.36571773886680603
1624967502.714383,283,0.365486204624176
1624967532.851609,284,0.36569157242774963
1624967563.481872,285,0.3654313385486603
1624967594.699726,286,0.36491766571998596
1624967625.236934,287,0.36438655853271484
1624967656.286814,288,0.36452341079711914
1624967686.555908,289,0.36433568596839905
1624967717.498649,290,0.36411699652671814
1624967749.156346,291,0.3637203276157379
1624967779.980082,292,0.3637847900390625
1624967810.896181,293,0.3634157180786133
1624967841.699302,294,0.36291226744651794
1624967872.964329,295,0.3629489243030548
1624967904.005161,296,0.3629457652568817
1624967935.127176,297,0.36254584789276123
1624967965.921202,298,0.36222049593925476
1624967996.814952,299,0.3620859384536743
1624968026.815956,300,0.36171698570251465
1624968058.10401,301,0.36180251836776733
1624968089.000485,302,0.3616064786911011
1624968119.96797,303,0.36124297976493835
1624968150.712651,304,0.36100247502326965
1624968181.920066,305,0.3608569800853729
1624968212.997116,306,0.360580176115036
1624968243.859837,307,0.36018410325050354
1624968274.445739,308,0.3604574203491211
1624968305.546119,309,0.36006033420562744
1624968336.359872,310,0.3600253164768219
1624968366.753366,311,0.35974588990211487
1624968398.100425,312,0.3591400682926178
1624968429.321949,313,0.35934510827064514
1624968459.992241,314,0.35881781578063965
1624968491.404139,315,0.3586769104003906
1624968522.147197,316,0.3586863875389099
1624968553.215739,317,0.3584209382534027
1624968584.334494,318,0.35798972845077515
1624968614.618767,319,0.3578745424747467
1624968644.91029,320,0.35757923126220703
1624968675.854082,321,0.35743725299835205
1624968706.417036,322,0.357277512550354
1624968736.932613,323,0.35713037848472595
1624968768.258944,324,0.35660767555236816
1624968798.164989,325,0.356691837310791
1624968828.534118,326,0.35625413060188293
1624968859.282141,327,0.3559877872467041
1624968890.190964,328,0.35580894351005554
1624968921.289701,329,0.35564345121383667
1624968952.487975,330,0.3551797568798065
1624968983.654026,331,0.3551786243915558
1624969014.335097,332,0.35538116097450256
1624969044.879431,333,0.3549288213253021
1624969075.67047,334,0.3546339273452759
1624969106.440166,335,0.35437262058258057
1624969137.435305,336,0.3542160987854004
1624969168.020357,337,0.3540349006652832
1624969198.272264,338,0.3532823324203491
1624969229.052738,339,0.3531529903411865
1624969260.156058,340,0.3530544340610504
1624969291.59989,341,0.35284423828125
1624969322.142525,342,0.3528285622596741
1624969352.136303,343,0.35284560918807983
1624969383.003747,344,0.35212522745132446
1624969413.382731,345,0.352055162191391
1624969444.373072,346,0.35209330916404724
1624969475.226183,347,0.35172238945961
1624969506.07433,348,0.3516179025173187
1624969536.590783,349,0.35118773579597473
1624969567.541488,350,0.35171812772750854
1624969598.257897,351,0.3510873019695282
1624969629.04942,352,0.3508317768573761
1624969659.853803,353,0.350456178188324
1624969690.992807,354,0.3503914475440979
1624969721.727388,355,0.34986570477485657
1624969752.95782,356,0.3502282500267029
1624969783.64735,357,0.3497037887573242
1624969814.732229,358,0.34950992465019226
1624969845.09722,359,0.3492237329483032
1624969876.72,360,0.34909892082214355
1624969907.775854,361,0.3489522635936737
1624969938.388607,362,0.3485267758369446
1624969969.35032,363,0.34888821840286255
1624970000.24636,364,0.3481104075908661
1624970030.48886,365,0.34809309244155884
1624970061.133407,366,0.34758901596069336
1624970092.79843,367,0.3476410210132599
1624970122.590861,368,0.3472798466682434
1624970153.570849,369,0.34740781784057617
1624970184.586284,370,0.3470023572444916
1624970215.718766,371,0.34690359234809875
1624970246.527439,372,0.3464353382587433
1624970277.500076,373,0.3468616306781769
1624970308.123374,374,0.34576189517974854
1624970338.153769,375,0.346157044172287
1624970368.255572,376,0.34626471996307373
1624970398.968696,377,0.3458464443683624
1624970429.809643,378,0.34557199478149414
1624970460.053712,379,0.34515491127967834
1624970491.702409,380,0.34501147270202637
1624970522.823128,381,0.3449799418449402
1624970553.923978,382,0.34503164887428284
1624970584.894891,383,0.3443824052810669
1624970615.760522,384,0.3447115421295166
1624970646.118026,385,0.34437480568885803
1624970677.379752,386,0.3440345227718353
1624970708.07511,387,0.34411004185676575
1624970738.339362,388,0.3434029221534729
1624970768.596136,389,0.3434682786464691
1624970798.495128,390,0.3435557186603546
1624970829.02242,391,0.34328871965408325
1624970859.12364,392,0.34321776032447815
1624970890.244554,393,0.34292954206466675
1624970921.455068,394,0.3426388204097748
1624970952.137286,395,0.3421787619590759
1624970982.859737,396,0.3423502445220947
1624971013.826039,397,0.3418894112110138
1624971044.240678,398,0.3415588140487671
1624971075.243413,399,0.3417088985443115
1624971106.377537,400,0.34120628237724304
1624971137.638398,401,0.3409908711910248
1624971168.469179,402,0.3409641683101654
1624971199.356848,403,0.34105750918388367
1624971230.305997,404,0.34089478850364685
1624971261.207479,405,0.34036532044410706
1624971291.019379,406,0.3405654728412628
1624971321.326287,407,0.3401111662387848
1624971352.0487,408,0.3400135934352875
1624971382.75325,409,0.33982977271080017
1624971413.281617,410,0.33948981761932373
1624971444.311012,411,0.33942508697509766
1624971475.557215,412,0.338963121175766
1624971505.530576,413,0.3392014503479004
1624971536.172572,414,0.33880358934402466
1624971566.731841,415,0.33864128589630127
1624971597.475652,416,0.3379148840904236
1624971628.495346,417,0.3376424014568329
1624971659.488918,418,0.33713069558143616
1624971690.07873,419,0.33696603775024414
1624971721.010215,420,0.3373877704143524
1624971751.614217,421,0.3366715610027313
1624971782.264219,422,0.3366639018058777
1624971812.721828,423,0.336747407913208
1624971843.51288,424,0.33654919266700745
1624971873.978591,425,0.33596742153167725
1624971904.384214,426,0.3360174596309662
1624971935.108016,427,0.33615365624427795
1624971966.215332,428,0.3352876901626587
1624971996.9307,429,0.33517709374427795
1624972027.872456,430,0.33531785011291504
1624972058.577705,431,0.3346458673477173
1624972089.349115,432,0.3351570963859558
1624972120.178939,433,0.33477309346199036
1624972150.823447,434,0.33475425839424133
1624972181.720928,435,0.3346439301967621
1624972212.457768,436,0.3341291546821594
1624972243.27972,437,0.3339032530784607
1624972274.070803,438,0.3338130712509155
1624972305.263775,439,0.3335067927837372
1624972336.33809,440,0.3333383798599243
1624972367.539043,441,0.3330472707748413
1624972397.824229,442,0.33256566524505615
1624972429.332506,443,0.3326956033706665
1624972459.416736,444,0.3325471878051758
1624972490.476237,445,0.3320600390434265
1624972521.090055,446,0.33214837312698364
1624972551.978447,447,0.33183199167251587
1624972582.316733,448,0.33183157444000244
1624972613.13523,449,0.33127325773239136
1624972643.641,450,0.3314574062824249
1624972674.209158,451,0.3320106267929077
1624972705.625916,452,0.33132004737854004
1624972736.630712,453,0.330822229385376
1624972767.592115,454,0.3309519588947296
1624972798.932583,455,0.3308323919773102
1624972829.47744,456,0.3307455778121948
1624972860.846364,457,0.3299853503704071
1624972891.485793,458,0.330025851726532
1624972923.073113,459,0.33006560802459717
1624972954.149161,460,0.3295750617980957
1624972986.105675,461,0.3297176659107208
1624973016.380926,462,0.3295421004295349
1624973047.972586,463,0.3296962380409241
1624973078.993267,464,0.3293973505496979
1624973110.058147,465,0.32907333970069885
1624973140.548526,466,0.32951080799102783
1624973171.486974,467,0.329313725233078
1624973202.693587,468,0.3284473121166229
1624973234.250477,469,0.3288235366344452
1624973264.601479,470,0.3279028832912445
1624973295.957642,471,0.3275093138217926
1624973326.920971,472,0.32802432775497437
1624973358.615571,473,0.3275206387042999
1624973389.329209,474,0.32757461071014404
1624973419.955613,475,0.32742413878440857
1624973450.927462,476,0.3271504342556
1624973481.629,477,0.3275754451751709
1624973512.397485,478,0.3270263075828552
1624973542.987216,479,0.3271702826023102
1624973573.855296,480,0.32697537541389465
1624973605.076579,481,0.3261018395423889
1624973636.661403,482,0.32622644305229187
1624973668.049351,483,0.32604897022247314
1624973698.933302,484,0.3257701098918915
1624973730.224541,485,0.3257896900177002
1624973761.418939,486,0.3255045711994171
1624973792.485236,487,0.32552555203437805
1624973823.827112,488,0.32578667998313904
1624973855.442046,489,0.32517319917678833
1624973885.931429,490,0.32501640915870667
1624973916.941097,491,0.3248017430305481
1624973947.512551,492,0.32427978515625
1624973978.131704,493,0.3240748345851898
1624974009.242648,494,0.3245123326778412
1624974039.740265,495,0.32434916496276855
1624974070.507866,496,0.3236742615699768
1624974101.704899,497,0.32378968596458435
1624974132.588595,498,0.3237060010433197
1624974163.504596,499,0.3233102262020111
1624974194.492059,500,0.3241511881351471
1624974225.403094,501,0.3231585919857025
1624974256.462791,502,0.3232622444629669
1624974287.560149,503,0.32256022095680237
1624974318.027999,504,0.3229861259460449
1624974349.197416,505,0.323121041059494
1624974380.647083,506,0.3229868412017822
1624974411.484327,507,0.3228617310523987
1624974442.76349,508,0.3218380808830261
1624974473.99794,509,0.32251599431037903
1624974505.038158,510,0.321416974067688
1624974535.086649,511,0.32142916321754456
1624974565.973857,512,0.32163938879966736
1624974596.706518,513,0.3217826187610626
1624974628.239934,514,0.32098084688186646
1624974659.507548,515,0.3218151330947876
1624974691.00335,516,0.32157692313194275
1624974721.484583,517,0.32089540362358093
1624974752.494459,518,0.3208869695663452
1624974784.128202,519,0.3202161192893982
1624974815.150243,520,0.3204093277454376
1624974846.754268,521,0.32044219970703125
1624974877.772695,522,0.3198739290237427
1624974908.450497,523,0.3200224041938782
1624974940.373008,524,0.32014819979667664
1624974972.103188,525,0.3197574317455292
1624975004.005705,526,0.3203178644180298
1624975034.806728,527,0.31988123059272766
1624975066.175304,528,0.3194514214992523
1624975097.115085,529,0.3188718557357788
1624975127.823859,530,0.3194939196109772
1624975158.617723,531,0.3187243342399597
1624975189.261923,532,0.3190328776836395
1624975220.11624,533,0.31852805614471436
1624975250.926607,534,0.31862306594848633
1624975281.496313,535,0.3185359835624695
1624975312.127712,536,0.3185475766658783
1624975343.251416,537,0.3184512257575989
1624975374.071361,538,0.31800130009651184
1624975404.209569,539,0.31778135895729065
1624975434.799021,540,0.31803253293037415
1624975464.913805,541,0.3175908625125885
1624975495.897285,542,0.31745949387550354
1624975526.720178,543,0.31684157252311707
1624975556.860038,544,0.3169911205768585
1624975587.723022,545,0.3172410726547241
1624975618.930067,546,0.31681960821151733
1624975650.176834,547,0.3166069984436035
1624975681.20458,548,0.31665799021720886
